12239450_2020_11_17_16_59_31_702345.sb3  , 17 , 2.42857142857 , Proficiency , 2 , 3 , 3 , 3 , 2 , 2 , 2 ,
122684281_2019_10_25_19_40_50_2572.sb3
12276627_2021_01_27_18_56_37_705065.sb3  , 11 , 1.57142857143 , Developing , 1 , 1 , 2 , 1 , 2 , 2 , 2 ,
12276627_2021_01_27_19_14_59_538569.sb3  , 11 , 1.57142857143 , Developing , 1 , 1 , 2 , 1 , 2 , 2 , 2 ,
122770615_2020_02_13_08_46_31_801452.sb3  , 14 , 2.0 , Developing , 1 , 1 , 2 , 3 , 3 , 2 , 2 ,
122770615_2020_02_20_01_32_33_815862.sb3  , 14 , 2.0 , Developing , 1 , 1 , 2 , 3 , 3 , 2 , 2 ,
122770615_2020_02_20_15_11_56_406221.sb3  , 14 , 2.0 , Developing , 1 , 1 , 2 , 3 , 3 , 2 , 2 ,
122966585_2019_10_23_21_55_06_540899.sb3
122966585_2019_10_23_21_55_12_895951.sb3
122966585_2019_10_23_21_55_30_569019.sb3
123142330_2020_03_02_14_38_01_469193.sb3  , 18 , 2.57142857143 , Proficiency , 3 , 3 , 3 , 2 , 3 , 2 , 2 ,
1232303_2020_06_16_08_35_13_104423.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 3 , 3 , 2 , 2 , 2 , 2 ,
123259467_2019_12_24_06_14_24_921337.sb3  , 19 , 2.71428571429 , Proficiency , 2 , 3 , 3 , 3 , 3 , 2 , 3 ,
123259467_2020_03_29_22_08_17_838940.sb3  , 0 , 0.0 , Basic , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
123283787_2019_10_15_09_30_34_49036.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 1 , 3 , 1 , 3 , 2 , 2 ,
123355627_2019_11_19_14_22_42_147655.sb3  , 0 , 0.0 , Basic , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
123355627_2019_11_19_14_22_52_525660.sb3  , 0 , 0.0 , Basic , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
1234_2019_11_14_14_17_01_429957.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 3 , 2 , 3 , 2 , 2 , 2 ,
1234_2020_08_04_11_25_11_676085.sb3  , 12 , 1.71428571429 , Developing , 1 , 3 , 1 , 2 , 2 , 2 , 1 ,
1234_2020_08_04_11_26_29_858141.sb3  , 12 , 1.71428571429 , Developing , 1 , 3 , 1 , 2 , 2 , 2 , 1 ,
1234_2020_12_04_03_22_16_31482.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 3 , 3 , 3 , 2 , 2 , 1 ,
1234_2020_12_04_03_22_59_558106.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 3 , 3 , 3 , 2 , 2 , 1 ,
1234_2020_12_04_03_23_22_345691.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 3 , 3 , 3 , 2 , 2 , 1 ,
1234_2020_12_04_04_14_19_443671.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 3 , 3 , 3 , 2 , 2 , 1 ,
12345_(1)_2020_12_04_03_22_10_492904.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2019_10_24_13_38_31_82875.sb3  , 12 , 1.71428571429 , Developing , 1 , 3 , 0 , 3 , 2 , 2 , 1 ,
12345_2019_11_11_09_32_33_305148.sb3  , 16 , 2.28571428571 , Proficiency , 1 , 3 , 2 , 3 , 3 , 2 , 2 ,
12345_2020_07_17_13_00_57_748710.sb3
12345_2020_12_04_03_20_02_99988.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2020_12_04_03_20_38_278968.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2020_12_04_03_21_13_873324.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2020_12_04_04_14_24_873737.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2020_12_04_06_33_21_731027.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2020_12_04_06_41_54_583293.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_2020_12_04_06_42_10_731764.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_(2)_2020_12_04_03_23_12_703648.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_(3)_2020_12_04_03_26_57_303931.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_(4)_2020_12_04_03_35_12_562227.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_(4)_2020_12_04_04_13_32_158270.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_(4)_2020_12_04_04_15_03_478201.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
12345_(5)_2020_12_07_04_21_19_561445.sb3  , 15 , 2.14285714286 , Proficiency , 3 , 3 , 1 , 2 , 2 , 2 , 2 ,
123456_2020_05_25_05_58_57_209950.sb3  , 16 , 2.28571428571 , Proficiency , 2 , 1 , 3 , 2 , 3 , 2 , 3 ,
1234567890_2020_02_26_08_37_16_715808.sb3  , 0 , 0.0 , Basic , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
123456789_2020_03_06_16_05_06_943651.sb3  , 0 , 0.0 , Basic , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
123456789_2020_04_26_16_00_22_365850.sb3  , 0 , 0.0 , Basic , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
123556037_2021_04_27_15_51_33_854940.sb3  , 16 , 2.28571428571 , Proficiency , 3 , 1 , 2 , 3 , 3 , 2 , 2 ,
123606334_2020_09_22_15_32_52_890301.sb3  , 16 , 2.28571428571 , Proficiency , 1 , 2 , 3 , 3 , 3 , 2 , 2 ,
123606334_2020_10_04_01_26_41_224441.sb3  , 16 , 2.28571428571 , Proficiency , 1 , 2 , 3 , 3 , 3 , 2 , 2 ,
123606334_2020_11_05_19_34_11_972071.sb3  , 16 , 2.28571428571 , Proficiency , 1 , 2 , 3 , 3 , 3 , 2 , 2 ,
123606334_2020_12_13_03_51_17_698768.sb3  , 16 , 2.28571428571 , Proficiency , 1 , 2 , 3 , 3 , 3 , 2 , 2 ,
123Scratch_Project_2021_01_06_08_18_22_989871.sb3  , 11 , 1.57142857143 , Developing , 1 , 1 , 0 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_09_13_50_846652.sb3  , 11 , 1.57142857143 , Developing , 1 , 1 , 0 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_09_28_15_924763.sb3  , 12 , 1.71428571429 , Developing , 1 , 1 , 1 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_09_46_38_191639.sb3  , 13 , 1.85714285714 , Developing , 1 , 2 , 1 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_09_50_19_803880.sb3  , 13 , 1.85714285714 , Developing , 1 , 2 , 1 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_10_02_54_332639.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 2 , 3 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_10_07_26_839814.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 2 , 3 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_10_11_39_329583.sb3  , 15 , 2.14285714286 , Proficiency , 1 , 2 , 3 , 3 , 2 , 2 , 2 ,
123Scratch_Project_2021_01_06_10_29_41_958134.sb3
12-test1_2020_02_25_03_22_34_657729.sb3  , 4 , 0.571428571429 , Basic , 0 , 0 , 0 , 0 , 2 , 1 , 1 ,
12-test1_2020_04_15_09_31_47_478195.sb3  , 4 , 0.571428571429 , Basic , 0 , 0 , 0 , 0 , 2 , 1 , 1 ,
12-test1_2020_04_15_09_47_06_291802.sb3  , 4 , 0.571428571429 , Basic , 0 , 0 , 0 , 0 , 2 , 1 , 1 ,
12-test1_2020_04_15_11_12_53_996106.sb3  , 5 , 0.714285714286 , Basic , 1 , 0 , 0 , 0 , 2 , 1 , 1 ,
12-test3_2020_03_03_03_32_55_409735.sb3  , 5 , 0.714285714286 , Basic , 0 , 0 , 0 , 0 , 1 , 2 , 2 ,
12-test3_2020_03_04_03_37_19_327556.sb3  , 5 , 0.714285714286 , Basic , 0 , 0 , 0 , 0 , 1 , 2 , 2 ,
12-test3_2020_04_13_10_16_20_702845.sb3  , 5 , 0.714285714286 , Basic , 0 , 0 , 0 , 0 , 1 , 2 , 2 ,
12-test3_2020_04_15_06_21_23_44209.sb3  , 6 , 0.857142857143 , Basic , 1 , 0 , 0 , 0 , 1 , 2 , 2 ,
12-test3_2020_04_15_08_46_20_551519.sb3  , 5 , 0.714285714286 , Basic , 0 , 0 , 0 , 0 , 1 , 2 , 2 ,
12-test3_2020_04_15_09_07_57_313111.sb3  , 5 , 0.714285714286 , Basic , 0 , 0 , 0 , 0 , 1 , 2 , 2 ,
